company,create_time,job_city,job_id,job_name,key_word,salary,salary_avg,salary_max,salary_min
广东酒店管理职业技术学院,2018-05-05 00:00:00,东莞-厚街镇,91864437,集团项目助理,项目助理,3-4.5千/月,6.0,4.5,3.0
前途信息科技（深圳）有限公司,2018-05-05 00:00:00,东莞-万江区,97409311,农业环保项目运营总监,项目总监,3-4万/月,55.0,40.0,30.0
东莞领益精密制造科技有限公司,2018-05-05 00:00:00,东莞,96577394,项目助理,项目助理,4.5-6千/月,8.25,6.0,4.5
惠州市海淇展览展示有限公司,2018-05-05 00:00:00,异地招聘,99808277,项目助理/业务,项目助理,3-6千/月,7.5,6.0,3.0
港龍福集团,2018-05-05 00:00:00,东莞-大朗镇,101079419,项目经理（商业地产）,项目总监,1.5-2万/月,27.5,20.0,15.0
梅州市梅县区客家梅县腌面餐饮连锁...,2018-05-05 00:00:00,异地招聘,99628174,社区连锁餐饮运营总监,项目总监,2-2.5万/月,35.0,25.0,20.0
东莞市骏智机电科技有限公司,2018-05-05 00:00:00,东莞,92877299,项目助理,项目助理,4-8千/月,10.0,8.0,4.0
广东金点投资顾问有限公司,2018-05-05 00:00:00,东莞-长安镇,78056290,财务会计咨询师,项目总监,0.8-1.2万/月,16.0,12.0,8.0
广东昊阳电力建设有限公司,2018-05-05 00:00:00,东莞,92708715,项目助理,项目助理,6-8千/月,11.0,8.0,6.0
东莞美景实业有限公司,2018-05-05 00:00:00,东莞-塘厦镇,95550074,项目工程师/项目助理,项目助理,4-6千/月,8.0,6.0,4.0
广东欧工软装设计配套有限公司,2018-05-05 00:00:00,东莞,97722456,拎包入住,项目总监,4.5-6千/月,8.25,6.0,4.5
广东盛世商潮网络科技有限公司,2018-05-05 00:00:00,东莞,97147179,跨境项目负责人,项目总监,1.5-3万/月,37.5,30.0,15.0
东莞铭基电子科技集团有限公司,2018-05-05 00:00:00,东莞,98842588,项目助理员,项目助理,4.5-6千/月,8.25,6.0,4.5
东莞市博慧知识产权服务有限公司,2018-05-05 00:00:00,东莞-东城区,99425475,项目助理,项目助理,3-4.5千/月,6.0,4.5,3.0
东莞市科达计算机系统工程有限公司,2018-05-05 00:00:00,东莞-虎门镇,96076377,项目负责人,项目总监,0.5-1万/月,12.5,10.0,5.0
深圳市大满包装有限公司,2018-05-05 00:00:00,东莞,101736975,海外项目助理,项目助理,6-8千/月,11.0,8.0,6.0
东莞市科韵网络科技有限公司,2018-05-05 00:00:00,东莞-南城区,93502707,弱电项目主管,项目总监,5-8千/月,10.5,8.0,5.0
东莞戴卡电子科技有限公司,2018-05-05 00:00:00,东莞-黄江镇,97420332,涂布技术总监,项目总监,20-50万/年,50.0,41.66666666666667,16.666666666666668
仕誉科技（深圳）有限公司,2018-05-05 00:00:00,东莞-大朗镇,101561075,PE助理工程师/项目助理工程师,项目助理,4-8千/月,10.0,8.0,4.0
深圳市缔华盛世文化传媒有限公司,2018-05-05 00:00:00,东莞-南城区,101735499,电商运营总监/电商总监,项目总监,0.8-2万/月,24.0,20.0,8.0
东莞维正知识产权代理有限公司,2018-05-05 00:00:00,东莞-南城区,99697224,项目拓展专员（一对一培训）,项目总监,4-8千/月,10.0,8.0,4.0
广东远峰汽车电子有限公司,2018-05-05 00:00:00,东莞-松山湖区,101399753,项目助理,项目助理,4-6千/月,8.0,6.0,4.0
东莞市彩丽建筑维护技术有限公司,2018-05-04 00:00:00,异地招聘,89171786,高级项目助理,项目助理,4.5-6千/月,8.25,6.0,4.5
汉邦投资集团有限公司,2018-05-05 00:00:00,东莞-厚街镇,88697332,招商营运总监/副总经理,项目总监,20-60万/年,58.33,50.0,16.666666666666668
联丰商业集团有限公司,2018-05-04 00:00:00,东莞-凤岗镇,97918791,项目助理,项目助理,6-8千/月,11.0,8.0,6.0
东莞成谦音响科技有限公司,2018-05-04 00:00:00,东莞-长安镇,92775260,项目助理工程师,项目助理,3-4.5千/月,6.0,4.5,3.0
东莞市恒信建设工程咨询有限公司,2018-05-05 00:00:00,东莞-东城区,78309672,（急）总监（注册监理工程师）,项目总监,12-20万/年,21.67,16.666666666666668,10.0
广东上亿智能科技有限公司,2018-05-04 00:00:00,东莞-万江区,83604874,项目助理,项目助理,3-4.5千/月,6.0,4.5,3.0
东莞工易机器人有限公司,2018-05-05 00:00:00,东莞-松山湖区,71481712,总工程师/副总工程师,项目总监,1.2-2.5万/月,31.0,25.0,12.0
广东晟穗企业服务有限公司,2018-05-04 00:00:00,东莞-万江区,98355192,精益专员,项目总监,0.8-1万/月,14.0,10.0,8.0
广东阿尔创通信技术股份有限公司,2018-05-04 00:00:00,东莞-东城区,99880275,项目助理（东莞）,项目助理,3-4千/月,5.5,4.0,3.0
广东福德电子有限公司,2018-05-04 00:00:00,东莞-虎门镇,99778286,项目助理,项目助理,2.8-4千/月,5.4,4.0,2.8
深圳市嘉霖置业集团有限公司,2018-05-04 00:00:00,东莞-沙田镇,98937312,项目助理,项目助理,4-5万/年,5.83,4.166666666666667,3.3333333333333335
广东迪奥技术有限公司,2018-05-04 00:00:00,东莞,100574448,工程总监,项目总监,1.5-2万/月,27.5,20.0,15.0
东莞市聚贤人力资源有限公司,2018-05-04 00:00:00,东莞-南城区,61418784,招聘顾问/客户经理/开发顾问,项目总监,1-1.5万/月,20.0,15.0,10.0
深圳市云海物联科技有限公司,2018-05-04 00:00:00,异地招聘,98175078,项目助理,项目助理,6-8千/月,11.0,8.0,6.0
广东教育国际交流服务中心东莞分中心,2018-05-04 00:00:00,东莞,67497852,国际交流项目助理,项目助理,5-6万/年,7.08,5.0,4.166666666666667
东莞信柏结构陶瓷股份有限公司,2018-05-04 00:00:00,东莞,100220273,项目助理,项目助理,5-8千/月,10.5,8.0,5.0
东莞怡合达自动化股份有限公司,2018-05-04 00:00:00,东莞,99720672,产品经理（产品中心各事业部）,项目总监,1-2万/月,25.0,20.0,10.0
东莞市骅猎人力资源管理咨询有限公司,2018-05-04 00:00:00,东莞,98719606,Operations Director,项目总监,3-4万/月,55.0,40.0,30.0
路易达孚(中国)贸易有限责任公司,2018-05-04 00:00:00,东莞,73397279,生产项目助理（东莞工厂）招应届毕业生,项目助理,4-5千/月,7.0,5.0,4.0
广东正明检测技术有限公司,2018-05-04 00:00:00,东莞-东城区,101295913,项目助理,项目助理,3.5-4.5千/月,6.25,4.5,3.5
东莞华投能源有限公司,2018-05-04 00:00:00,东莞-南城区,99081262,工程总监,项目总监,0.6-1万/月,13.0,10.0,6.0
时代地产集团深莞分公司,2018-05-04 00:00:00,东莞-茶山镇,100832191,项目助理实习生,项目助理,2-3千/月,4.0,3.0,2.0
北京环亚信通信息科技有限公司,2018-05-04 00:00:00,东莞,97513602,项目助理,项目助理,4-8千/月,10.0,8.0,4.0
中国科学院云计算中心,2018-05-04 00:00:00,东莞,92395177,大数据专家,项目总监,2-2.5万/月,35.0,25.0,20.0
上海阿米特数据系统有限公司,2018-05-04 00:00:00,东莞-莞城区,99619945,项目助理,项目助理,4-6千/月,8.0,6.0,4.0
广东华工工程建设监理有限公司东莞...,2018-05-04 00:00:00,异地招聘,82159030,施工技术负责人,项目总监,0.8-1万/月,14.0,10.0,8.0
广东数夫家具软件有限公司,2018-05-04 00:00:00,东莞,86261872,ERP软件开发总监,项目总监,30-100万/年,95.83,83.33333333333334,25.0
广东松科智能科技有限公司,2018-05-04 00:00:00,东莞,100775816,项目助理/专员,项目助理,3-4.5千/月,6.0,4.5,3.0
史威福电子科技（东莞）有限公司,2018-05-04 00:00:00,异地招聘,101386119,项目运营总监,项目总监,2-3万/月,40.0,30.0,20.0
东莞市沃德精密机械有限公司,2018-05-04 00:00:00,东莞,100890588,项目助理,项目助理,4.5-6千/月,8.25,6.0,4.5
广东华中科技大学工业技术研究院,2018-05-04 00:00:00,东莞-大岭山镇,90346992,项目助理（松一自动化）,项目助理,4-6千/月,8.0,6.0,4.0
东莞市好润精密电子有限公司,2018-05-04 00:00:00,东莞-长安镇,91029876,项目助理工程师,项目助理,4-4.5千/月,6.5,4.5,4.0
东莞市冠佳电子设备有限公司,2018-05-04 00:00:00,东莞-塘厦镇,78739403,项目助理,项目助理,4.5-6千/月,8.25,6.0,4.5
东莞联嘉光电有限公司,2018-05-04 00:00:00,东莞,101480979,项目助理,项目助理,4.5-6千/月,8.25,6.0,4.5
广东速美达自动化股份有限公司,2018-05-04 00:00:00,东莞-长安镇,97740276,项目助理,项目助理,0.5-1万/月,12.5,10.0,5.0
东莞市傲讯贸易有限公司,2018-05-05 00:00:00,东莞-长安镇,101560143,运营商项目经理,项目经理,0.6-1.2万/月,15.0,12.0,6.0
广东荣意家居股份有限公司,2018-05-03 00:00:00,东莞-黄江镇,101677062,项目助理,项目助理,6-8千/月,11.0,8.0,6.0
东莞市慕思酒店管理有限公司,2018-05-05 00:00:00,东莞-厚街镇,96779814,工程项目经理,项目经理,0.8-1万/月,14.0,10.0,8.0
东莞市安拓普塑胶聚合物科技有限公司,2018-05-03 00:00:00,东莞-东城区,100451485,项目助理,项目助理,4.5-6千/月,8.25,6.0,4.5
东莞市英资装饰有限公司,2018-05-05 00:00:00,东莞-长安镇,99651274,工程项目经理,项目经理,6-8千/月,11.0,8.0,6.0
东莞市虹华软件科技有限公司,2018-05-05 00:00:00,东莞,89373345,项目经理,项目经理,6-9千/月,12.0,9.0,6.0
东莞道元自动化技术有限公司,2018-05-03 00:00:00,东莞,90234440,项目助理,项目助理,6-8千/月,11.0,8.0,6.0
东莞市东电检测技术有限公司,2018-05-03 00:00:00,东莞-松山湖区,99189766,工程助理/项目助理,项目助理,3-4.5千/月,6.0,4.5,3.0
旺盈印刷集团（国际）有限公司,2018-05-05 00:00:00,东莞-东城区,101853584,ERP项目经理,项目经理,2-2.5万/月,35.0,25.0,20.0
东莞文伟生态建设有限公司,2018-05-05 00:00:00,东莞-莞城区,101731020,工程项目经理,项目经理,0.8-1万/月,14.0,10.0,8.0
东莞谷田网络科技有限公司,2018-05-03 00:00:00,异地招聘,99445747,项目助理,项目助理,4.5-6千/月,8.25,6.0,4.5
东莞市联速通信有限公司,2018-05-05 00:00:00,东莞-东城区,101090070,项目经理,项目经理,4.5-6千/月,8.25,6.0,4.5
东莞市欣博音响有限公司,2018-05-03 00:00:00,东莞-东城区,68062945,项目助理,项目助理,3-6千/月,7.5,6.0,3.0
东莞市超耀光电有限公司,2018-05-05 00:00:00,东莞-寮步镇,101846520,项目经理 非标设备研发 机械设计 PMP证书,项目经理,1-2万/月,25.0,20.0,10.0
东莞市房有道网络科技有限公司,2018-05-03 00:00:00,东莞,88319569,项目助理,项目助理,3-4.5千/月,6.0,4.5,3.0
东莞市美达装饰设计工程有限公司,2018-05-05 00:00:00,东莞,101834143,工程项目经理,项目经理,1-1.5万/月,20.0,15.0,10.0
东莞联电电子商务有限公司,2018-05-03 00:00:00,东莞-凤岗镇,96344714,项目助理,项目助理,2.5-4.5千/月,5.75,4.5,2.5
东莞广州美院文化创意研究院有限公司,2018-05-05 00:00:00,东莞-万江区,101833040,项目经理,项目经理,6-8千/月,11.0,8.0,6.0
广东鸿特信息咨询有限公司,2018-05-05 00:00:00,东莞,101824800,项目经理（资金）,项目经理,1-2万/月,25.0,20.0,10.0
广东综艺体教育投资有限公司,2018-05-05 00:00:00,东莞-虎门镇,101602426,项目经理,项目经理,0.8-1万/月,14.0,10.0,8.0
上海蓝沛新材料科技股份有限公司,2018-05-05 00:00:00,东莞-莞城区,101235043,项目经理,项目经理,0.8-1万/月,14.0,10.0,8.0
广东环业环境生态发展有限公司,2018-05-05 00:00:00,异地招聘,100407644,园林绿化项目经理,项目经理,0.6-1.2万/月,15.0,12.0,6.0
东莞市金姿塑胶制品有限公司,2018-05-05 00:00:00,东莞-东城区,99791412,项目经理,项目经理,0.8-1万/月,14.0,10.0,8.0
广州中浩控制技术有限公司,2018-05-05 00:00:00,东莞,99548210,项目经理,项目经理,1-2万/月,25.0,20.0,10.0
广东华坤建设集团有限公司,2018-05-05 00:00:00,东莞,99464933,装配式建筑项目经理,项目经理,2-2.5万/月,35.0,25.0,20.0
广东贝洛新材料科技有限公司,2018-05-05 00:00:00,东莞-南城区,99078114,项目经理（业务方向）,项目经理,10-15万/年,16.67,12.5,8.333333333333334
广东维杰物料自动化系统有限公司,2018-05-05 00:00:00,东莞,98828735,项目经理,项目经理,1-1.5万/月,20.0,15.0,10.0
上海天锐融资租赁有限公司,2018-05-05 00:00:00,东莞-松山湖区,95473128,融资租赁项目经理,项目经理,0.5-1万/月,12.5,10.0,5.0
东莞市宏裕建筑节能材料有限公司,2018-05-05 00:00:00,东莞-寮步镇,101772039,幕墙工程项目经理,项目经理,2-2.5万/月,35.0,25.0,20.0
港龍福集团,2018-05-05 00:00:00,东莞-大朗镇,101774639,开发商高薪诚聘项目经理6名（售楼处上班）,项目经理,5-8千/月,10.5,8.0,5.0
广东昊视界装饰有限公司,2018-05-05 00:00:00,东莞,91541091,项目经理/工程主管,项目经理,1-1.5万/月,20.0,15.0,10.0
拓见科技（深圳）有限公司东莞分公司,2018-05-05 00:00:00,东莞-南城区,98038507,高级商务代表（项目经理）,项目经理,6-8千/月,11.0,8.0,6.0
广东高义包装印刷有限公司,2018-05-05 00:00:00,东莞-东坑镇,80114623,项目经理,项目经理,1.3-2万/月,26.5,20.0,13.0
惠州大亚湾中联灿邦房地产开发有限...,2018-05-05 00:00:00,异地招聘,101758595,项目经理(物业公司),项目经理,0.8-1.1万/月,15.0,11.0,8.0
广东云景旅游文化产业有限公司,2018-05-05 00:00:00,东莞-麻涌镇,96049661,项目经理,项目经理,1.2-2万/月,26.0,20.0,12.0
vivo智能手机（维沃移动通信有限公...,2018-05-05 00:00:00,东莞,99284655,信息安全专家,安全专家,80-160万/年,166.67,133.33333333333334,66.66666666666667
广东申安消防机电工程有限公司,2018-05-05 00:00:00,东莞-东城区,92722667,消防项目经理（急聘）,项目经理,6-8千/月,11.0,8.0,6.0
国云科技股份有限公司,2018-05-04 00:00:00,东莞,92231095,云安全专家,安全专家,20-30万/年,33.33,25.0,16.666666666666668
东莞市中地网络科技有限公司,2018-05-05 00:00:00,东莞,79028577,项目经理,项目经理,0.5-1万/月,12.5,10.0,5.0
华为技术有限公司,2018-04-02 00:00:00,东莞,98580287,食品安全专家,安全专家,2.5-3万/月,42.5,30.0,25.0
东莞市美墅集成房屋有限公司,2018-05-05 00:00:00,东莞,78588159,工程项目经理,项目经理,0.8-1万/月,14.0,10.0,8.0
东莞市速成信息科技有限公司,2018-05-05 00:00:00,东莞,71569166,JAVA项目经理,项目经理,0.8-1.3万/月,17.0,13.0,8.0
深圳市誉锦和机电净化工程有限公司,2018-05-05 00:00:00,异地招聘,100050658,项目管理/项目经理,项目经理,0.8-2万/月,24.0,20.0,8.0
广东家装一站装饰设计工程有限公司,2018-05-05 00:00:00,东莞,84026099,项目经理,项目经理,1.5-2万/月,27.5,20.0,15.0
深圳市日昇发互联网金融服务有限公司,2018-05-05 00:00:00,东莞,94720378,融资经理/融资主管 投资/基金项目经理,项目经理,0.8-1万/月,14.0,10.0,8.0
MATCHING HRM CONSULTING (DONGGU...,2018-05-05 00:00:00,异地招聘,100276355,Project Manager（项目经理）,项目经理,1.5-2万/月,27.5,20.0,15.0
广东财安消防工程有限公司东莞第一...,2018-05-05 00:00:00,东莞-东城区,99093809,工程项目经理,项目经理,0.6-1万/月,13.0,10.0,6.0
东莞市盛雄激光设备有限公司,2018-05-05 00:00:00,东莞,97811768,项目经理（机械）,项目经理,1.5-2万/月,27.5,20.0,15.0
东莞市领贤装饰设计工程有限公司,2018-05-05 00:00:00,东莞-南城区,100534998,幕墙项目经理,项目经理,1-1.5万/月,20.0,15.0,10.0
东莞市迪赛装饰设计工程有限公司,2018-05-05 00:00:00,东莞,99089603,工程项目经理,项目经理,4.5-6千/月,8.25,6.0,4.5
东莞市燊鸿塑胶模具有限公司,2018-05-05 00:00:00,东莞,92335767,项目经理,项目经理,0.8-1.5万/月,19.0,15.0,8.0
深圳市清日信息咨询有限公司,2018-03-07 00:00:00,东莞,91610882,品质课长（东莞新工厂）9-15K,测试经理,0.9-1.5万/月,19.5,15.0,9.0
广东八块钱网络科技有限公司东莞分...,2018-05-05 00:00:00,东莞,98314076,项目经理,项目经理,1.5-2万/月,27.5,20.0,15.0
广东省保安消防机电装饰工程有限公...,2018-05-05 00:00:00,东莞-东城区,90109147,项目经理(消防方向）,项目经理,0.8-2万/月,24.0,20.0,8.0
东莞市安达自动化设备有限公司,2018-05-05 00:00:00,东莞-寮步镇,95482161,项目经理,项目经理,0.8-2万/月,24.0,20.0,8.0
广东鸿高建设集团有限公司,2018-05-05 00:00:00,东莞-东城区,97543963,项目经理（房建）,项目经理,2.5-3万/月,42.5,30.0,25.0
广东鸿发投资集团有限公司,2018-05-05 00:00:00,东莞-企石镇,100737179,工程项目经理,项目经理,1-1.5万/月,20.0,15.0,10.0
惠州市博美电源科技有限公司,2018-05-05 00:00:00,异地招聘,100486099,项目经理,项目经理,1-1.5万/月,20.0,15.0,10.0
东莞盯盯信息技术有限公司,2018-05-05 00:00:00,东莞-南城区,96518504,项目经理,项目经理,5-8千/月,10.5,8.0,5.0
奥园地产集团东莞公司,2018-05-05 00:00:00,东莞,98686492,项目经理J11259,项目经理,1.5-2万/月,27.5,20.0,15.0
广东成易信息科技有限公司,2018-05-05 00:00:00,异地招聘,96029819,ERP实施顾问/项目经理（初级/经理）,项目经理,10-15万/年,16.67,12.5,8.333333333333334
珠海英之杰建设工程有限公司,2018-05-05 00:00:00,异地招聘,97398171,土建项目经理,项目经理,1-2万/月,25.0,20.0,10.0
广东铝途有你家居有限公司,2018-05-05 00:00:00,东莞,96799521,家具设计师,C++,6-8千/月,11.0,8.0,6.0
东莞市凯韵电子实业有限公司,2018-05-05 00:00:00,东莞-樟木头镇,90339400,嵌入式软件工程师,C++,1.5-2万/月,27.5,20.0,15.0
东莞高伟光学电子有限公司,2018-05-05 00:00:00,东莞,98521568,MES工程师,C++,6-8千/月,11.0,8.0,6.0
东莞市合宝汽车销售服务有限公司,2018-05-05 00:00:00,东莞-南城区,84234030,销售顾问（急聘）,C++,1.5-2万/月,27.5,20.0,15.0
深圳市骏楚企业管理咨询有限公司,2018-05-05 00:00:00,东莞,89502618,电子设计工程师（东莞凤岗）,C++,0.8-1万/月,14.0,10.0,8.0
广东高美家具实业有限公司,2018-05-05 00:00:00,东莞-南城区,100579239,售后工程师,C++,4-6千/月,8.0,6.0,4.0
东莞画布投资控股有限公司,2018-05-05 00:00:00,东莞,100003085,财务出纳,C++,3-4.5千/月,6.0,4.5,3.0
东莞市商二信息科技有限公司,2018-05-05 00:00:00,东莞-南城区,99094496,PHP开发主管,C++,0.8-2万/月,24.0,20.0,8.0
北京博航一统装饰材料有限公司,2018-05-05 00:00:00,东莞-大岭山镇,90974057,NET开发工程师,C++,1-1.5万/月,20.0,15.0,10.0
广东赖工通信科技有限公司,2018-05-05 00:00:00,东莞-东城区,77762045,会计(急招）,C++,3-4.5千/月,6.0,4.5,3.0
